종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),상태,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,추천매수가,손절가,추천매도가1,추천매도가2,FINAL_SCORE,TRIGGER_SCORE,TOTAL_SCORE,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,ML_SCORE,NEWS_SCORE,NEWS_REASON,TRIGGER,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_60d_%,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,EBS,ENG_SCORE,MOM_SCORE,RR1,Now%,AI_COMMENT,켈리_수량,켈리_금액(원),추천수량,추천금액(만원),MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
034230,파라다이스,KOSPI,유원지 및 기타 오락관련 서비스업,유원지 및 기타 오락관련 서비스업,서비스 기타,17740,210.65,0.0,WAIT,False,False,True,17740,16410,20400,22440.0,64.6,70.0,62.3,60.1,60.1,60.6,67.4000015258789,0.0,,,WAIT,④ 바닥 반등 시도,6.48,-2.63,-14.75,-32.14,-68.6,0,1.0,0.75,0.73,1.0,0.1,0.15,0.64,64.2,66.1,5.45,13.69,0,0,0.17,3.5,5.72,-5.39,6.77,1,1,0.94,0.78,1,1,15616.0,17281,2.66,0.0429,1.99,0.66,False,X,▼,17271,▲,O,X,12.387837837837838,2.937567567567568,8.0,6,71.7,9.7,2.0,0.0,💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,37,672500,37.0,67.2,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),4,22,20260130,20260130,26.75,24.05,-5.39,-32.14
103590,일진전기,KOSPI,절연선 및 케이블 제조업,절연선 및 케이블 제조업,기타,67000,576.4,0.0,ATTACK,True,True,False,67000,60500,80000,88000.0,64.5,84.0,56.1,56.4,56.4,50.1,55.5,0.0,,,ATTACK,④ 바닥 반등 시도,15.32,61.64,-5.91,-24.46,-4.33,2,1.0,0.97,0.33,1.0,0.28,0.42,0.54,67.3,61.5,7.06,10.81,1,0,3.4,8.59,7.37,2.29,3.11,0,0,1.61,0.85,1,1,56070.0,64176,4.4,0.2074,1.59,0.82,False,O,▲,63604,▲,O,X,10.18726618705036,0.47719424460431703,10.0,5,36.0,28.3,2.0,0.0,🌪️ 에너지 응축 시작 (2일차). 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.🌪️ 에너지 응축 시작 (2일차). 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,0,,,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),4,23,20260130,20260130,26.75,24.05,2.29,-24.46
069960,현대백화점,KOSPI,종합 소매업,종합 소매업,유통·소비재,93700,224.63,0.0,ARMED,True,False,False,93700,85100,110900,121990.00000000001,64.2,70.0,61.7,58.2,58.2,58.0,69.80000305175781,0.0,,⚡눌림회복,ARMED,④ 바닥 반등 시도,10.37,35.21,-10.86,-15.34,-30.76,1,1.0,0.92,0.42,1.0,0.05,0.17,0.71,53.4,51.4,2.47,12.44,1,0,2.52,2.97,-2.5,11.41,2.26,1,0,1.49,0.65,1,1,83020.0,90314,3.75,0.0472,2.14,0.8,False,O,▲,90165,▼,O,X,7.8983333333333325,-6.411666666666667,13.0,5,42.5,4.9,2.0,0.0,🌪️ 에너지 응축 시작 (1일차). 🚀 단기 모멘텀 가속. 🌪️ 에너지 응축 시작 (1일차). 🚀 단기 모멘텀 가속. ,6,627500,6.0,62.8,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),4,24,20260130,20260130,26.75,24.05,11.41,-15.34
460860,동국제강,KOSPI,1차 철강 제조업,1차 철강 제조업,철강·금속,8810,116.89,0.0,WAIT,False,False,True,8810,8320,9790,10769.0,64.1,67.0,62.9,64.1,64.1,67.8,60.20000076293945,0.0,,🚀급등시동,WAIT,④ 바닥 반등 시도,8.36,-14.13,-12.87,-22.12,-80.1,0,1.0,0.56,0.98,1.0,0.1,0.09,0.78,68.3,73.0,8.01,10.67,0,0,8.1,4.01,7.97,4.63,2.45,1,1,1.27,0.85,1,1,7666.0,8439,4.39,0.0234,5.86,1.58,False,O,▼,8277,▲,O,X,7.1770588235294115,8.462941176470588,5.0,6,64.7,9.7,2.0,0.0,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,81,717500,81.0,71.8,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),4,25,20260130,20260130,26.75,24.05,4.63,-22.12
000120,CJ대한통운,KOSPI,도로 화물 운송업,도로 화물 운송업,기타,103800,108.73,0.0,WAIT,False,False,True,103800,96500,118300,130130.00000000001,64.1,70.0,61.6,60.2,60.2,67.8,65.0,0.0,,🚀급등시동,WAIT,③ 박스 / 중립,9.26,18.49,-11.97,1.4,-47.48,1,0.99,0.7,0.81,1.0,0.1,0.08,0.49,63.5,65.0,5.76,11.7,0,0,0.87,1.07,6.57,28.15,2.5,1,1,1.16,0.83,1,1,92510.0,101329,2.44,0.035,1.24,0.08,False,O,▲,101131,▲,O,X,10.18726618705036,0.47719424460431703,10.0,6,64.7,9.6,1.9863013698630136,0.0,📉 매도세 우위. 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,5,609931,5.0,61.0,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),3,26,20260130,20260130,26.75,24.05,28.15,1.4
200470,에이팩트,KOSDAQ,반도체 제조업,반도체 제조업,반도체,8670,187.14,0.0,WAIT,False,False,True,8670,7210,11590,12749.000000000002,64.1,59.7,66.0,54.5,54.5,53.4,92.80000305175781,0.0,,,WAIT,① 강한 상승 추세,23.15,230.92,1.59,42.36,184.32,0,1.0,1.0,0.0,1.0,0.46,0.14,0.47,57.7,63.7,8.0,26.45,0,0,-2.03,13.19,4.08,66.41,5.83,0,0,1.52,0.7,1,1,6731.0,8736,-0.76,0.4091,1.08,1.22,False,O,▲,8359,▲,O,X,17.815,0.08464285714285717,6.0,5,35.2,46.4,2.0,0.0,💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,109,950000,109.0,95.0,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),1,27,20260130,20260130,26.75,24.05,66.41,42.36
003280,흥아해운,KOSPI,해상 운송업,해상 운송업,기타,1741,189.7,0.0,ARMED,True,False,False,1741,1631,1960,2156.0,63.7,47.8,70.5,68.3,68.3,70.8,75.5999984741211,0.0,,🚀급등시동,ARMED,④ 바닥 반등 시도,9.5,1.75,-11.73,-26.4,-64.22,1,0.99,0.63,0.92,1.0,0.27,0.14,0.79,64.1,88.1,6.59,11.35,0,0,0.46,8.41,6.81,0.35,1.87,1,1,2.04,0.83,1,1,1567.7,1709,1.82,0.199,3.3,1.19,False,O,▲,1655,▲,O,X,10.18726618705036,0.47719424460431703,10.0,6,63.5,27.0,1.990909090909091,0.0,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,736,1281849,736.0,128.2,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),4,28,20260130,20260130,26.75,24.05,0.35,-26.4
010120,LS ELECTRIC,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,566000,1212.34,0.0,WAIT,False,False,True,566000,504000,689000,757900.0000000001,63.6,52.4,68.4,68.5,68.5,68.7,68.19999694824219,0.0,,🚀급등시동,WAIT,④ 바닥 반등 시도,14.92,86.49,-6.31,-8.83,20.52,0,0.99,1.0,0.17,1.0,0.33,0.89,0.36,66.5,65.8,9.4,21.84,0,0,1.62,11.2,6.19,17.92,3.74,1,0,1.43,0.86,1,1,463500.0,542546,4.32,0.2646,0.81,1.06,False,O,▲,544130,▲,O,X,12.185,14.239166666666668,1.0,6,55.2,33.2,1.9838709677419355,0.0,💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,1,1119512,1.0,112.0,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),4,29,20260130,20260130,26.75,24.05,17.92,-8.83
107640,한중엔시에스,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,51500,183.83,0.0,WAIT,False,False,True,51500,45250,64000,70400.0,63.5,66.0,62.4,60.9,60.9,69.1,65.80000305175781,0.0,,🚀급등시동,WAIT,④ 바닥 반등 시도,15.34,59.94,-6.22,-17.86,13.34,0,1.0,1.0,0.08,1.0,0.29,0.14,0.42,65.7,66.4,10.72,25.2,0,0,2.18,7.85,18.39,6.19,5.38,1,0,1.25,0.85,1,1,40875.0,50336,2.31,0.117,1.7,1.19,False,O,▲,50782,▲,O,X,12.185,14.239166666666668,1.0,6,58.4,28.9,2.0,0.0,💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,13,679999,13.0,68.0,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),4,30,20260130,20260130,26.75,24.05,6.19,-17.86
060370,LS마린솔루션,KOSDAQ,전기 및 통신 공사업,전기 및 통신 공사업,기타,32300,130.67,0.0,ATTACK,True,True,False,32300,29850,37200,40920.0,63.5,90.0,52.2,43.3,43.3,64.3,73.0,0.0,,,ATTACK,④ 바닥 반등 시도,9.49,24.95,-12.07,-13.81,-21.65,2,1.0,0.76,0.72,1.0,0.51,0.1,0.53,69.4,70.5,9.95,17.27,0,0,1.1,15.36,12.54,10.24,-4.77,1,1,1.55,0.86,1,1,28070.0,30726,5.12,0.384,1.51,2.32,False,O,▲,30271,▲,O,X,10.18726618705036,0.47719424460431703,10.0,4,60.0,51.5,2.0,0.0,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,0,,,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),4,31,20260130,20260130,26.75,24.05,10.24,-13.81
078150,HB테크놀러지,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,2105,70.32,0.0,WAIT,False,False,True,2105,1921,2475,2722.5,63.4,63.0,63.5,52.8,52.8,50.4,88.30000305175781,0.0,,,WAIT,④ 바닥 반등 시도,5.25,15.79,-16.31,-25.46,-30.81,0,1.0,0.88,0.5,1.0,0.11,0.05,0.63,68.3,64.9,4.78,17.04,0,0,-2.09,4.21,9.24,-1.41,4.22,0,1,1.21,0.72,1,1,1874.2,2114,-0.44,0.0238,2.04,0.24,False,O,▲,2126,▲,X,X,11.884875,6.459999999999999,3.0,5,45.5,10.9,2.010869565217391,0.0,📉 매도세 우위. 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ,365,770135,365.0,77.0,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),4,32,20260130,20260130,26.75,24.05,-1.41,-25.46
005490,POSCO홀딩스,KOSPI,1차 철강 제조업,1차 철강 제조업,철강·금속,347500,3677.06,0.0,WAIT,False,False,True,347500,326000,390000,429000.00000000006,63.2,60.0,64.5,60.7,60.7,52.0,73.5,0.0,,,WAIT,⑤ 하락 / 약세,16.81,19.83,-4.42,-15.55,-46.14,0,0.98,0.61,0.93,1.0,0.04,1.0,0.53,60.3,66.4,2.11,30.3,0,0,-4.53,-5.57,4.83,11.2,12.12,1,0,1.12,0.54,1,1,313000.0,363814,-4.48,-0.2201,1.18,-1.2,True,O,▲,372979,▼,X,X,7.1770588235294115,8.462941176470588,5.0,6,52.9,4.4,1.9767441860465116,0.0,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. 💸 자금 유입 지속. ,2,821176,2.0,82.1,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),5,33,20260130,20260130,26.75,24.05,11.2,-15.55
001780,알루코,KOSPI,1차 비철금속 제조업,1차 비철금속 제조업,철강·금속,2285,73.04,0.0,WAIT,False,False,True,2285,2100,2650,2915.0000000000005,62.8,56.5,65.5,55.0,55.0,55.5,90.0,0.0,,,WAIT,④ 바닥 반등 시도,6.28,-0.22,-14.95,-14.74,-66.19,1,0.98,0.8,0.62,1.0,0.1,0.05,0.59,67.7,84.7,5.25,13.85,0,0,-0.22,3.63,8.81,12.01,4.98,1,1,1.59,0.64,1,1,2064.0,2294,-0.42,0.0161,2.03,-1.0,False,O,▲,2265,▲,O,X,7.1770588235294115,8.462941176470588,5.0,5,58.9,9.7,1.972972972972973,0.0,📉 매도세 우위. 💰 외국인/기관 수급 집중. 📈 상승 모멘텀 개선. ⚠️ 단기 급등 조정 주의.💰 외국인/기관 수급 집중. 📈 상승 모멘텀 개선. ⚠️ 단기 급등 조정 주의.,391,893835,391.0,89.4,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),4,34,20260130,20260130,26.75,24.05,12.01,-14.74
003670,포스코퓨처엠,KOSPI,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2차전지,223500,1647.91,0.0,WAIT,False,False,True,223500,200000,270500,297550.0,62.7,60.0,63.9,61.4,61.4,57.0,69.80000305175781,0.0,,,WAIT,⑤ 하락 / 약세,26.34,63.5,5.11,-24.7,-2.47,0,1.0,1.0,0.22,1.0,0.17,1.0,0.3,65.9,69.5,10.54,40.59,0,0,-4.89,4.44,18.44,2.05,8.87,1,0,1.15,0.7,1,1,197410.0,230568,-3.07,-0.0198,1.21,0.41,False,O,▲,235416,▲,X,X,6.025,4.092999999999999,9.0,6,59.1,16.7,2.0,0.0,📉 매도세 우위. 💸 자금 유입 지속. ⚠️ 단기 급등 조정 주의.💸 자금 유입 지속. ⚠️ 단기 급등 조정 주의.,3,792500,3.0,79.2,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),5,35,20260130,20260130,26.75,24.05,2.05,-24.7
008930,한미사이언스,KOSPI,기타 금융업,기타 금융업,금융,42500,116.13,0.0,ATTACK,True,True,False,42500,38650,50200,55220.00000000001,62.6,76.0,56.8,61.7,61.7,68.6,45.5,0.0,,🚀급등시동,ATTACK,④ 바닥 반등 시도,16.44,-4.06,-4.79,-21.81,-70.03,0,1.0,0.91,0.44,1.0,0.21,0.09,0.48,64.4,72.2,9.33,19.25,0,0,-0.23,5.2,15.33,4.94,0.83,1,1,1.34,0.81,1,1,35837.5,41195,3.17,0.0663,1.37,1.61,False,O,▲,41503,▲,O,X,7.02075,-6.2835,14.0,6,61.1,20.8,2.0,0.0,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,0,,,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),4,36,20260130,20260130,26.75,24.05,4.94,-21.81
011780,금호석유화학,KOSPI,기초 화학물질 제조업,기초 화학물질 제조업,화학·소재,144100,191.25,0.0,WAIT,False,False,True,144100,135200,161900,178090.0,62.5,51.5,67.2,63.5,63.5,73.6,75.80000305175781,0.0,,🚀급등시동,WAIT,③ 박스 / 중립,22.95,27.98,1.72,-2.1,-37.99,0,1.0,0.62,0.93,1.0,0.03,0.14,0.47,65.7,68.3,5.13,32.64,0,0,-0.55,-2.11,2.86,24.65,19.17,1,0,1.37,0.76,1,1,130200.0,145816,-1.18,-0.2041,0.93,-1.0,True,O,▲,149845,▼,X,X,12.2796,5.309,4.0,6,82.7,2.6,2.0,0.0,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. ⚠️ 단기 급등 조정 주의.💸 자금 유입 지속. ⚠️ 단기 급등 조정 주의.,7,1040000,7.0,104.0,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),3,37,20260130,20260130,26.75,24.05,24.65,-2.1
012750,에스원,KOSPI,"경비, 경호 및 탐정업","경비, 경호 및 탐정업",기타,79600,83.99,0.0,WAIT,False,False,True,79600,74100,90500,99550.00000000001,62.5,58.6,64.2,60.9,60.9,63.7,72.0,0.0,,🚀급등시동,WAIT,④ 바닥 반등 시도,12.11,8.59,-9.12,-22.01,-57.38,0,0.99,0.68,0.83,1.0,0.06,0.06,0.74,61.5,58.4,4.94,14.18,0,0,4.19,4.05,3.92,4.74,4.98,1,0,1.54,0.78,1,1,71240.0,76641,3.86,0.0229,2.06,1.52,False,O,▼,76795,▼,O,X,10.18726618705036,0.47719424460431703,10.0,6,56.2,5.9,1.981818181818182,0.0,💪 매수세 장악(Power Buying). 🚀 단기 모멘텀 가속. 🚀 단기 모멘텀 가속. ,10,802201,10.0,80.2,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),4,38,20260130,20260130,26.75,24.05,4.74,-22.01
314130,지놈앤컴퍼니,KOSDAQ,기초 의약물질 제조업,기초 의약물질 제조업,기타,8610,129.11,0.0,WAIT,False,False,True,8610,6910,12010,13211.000000000002,62.1,50.6,67.1,56.4,56.4,63.8,91.9000015258789,0.0,,,WAIT,② 상승 후 조정,11.82,222.47,-9.74,142.93,175.87,0,1.0,1.0,0.0,1.0,0.21,0.09,0.32,65.1,58.9,9.31,65.25,0,0,-7.22,-13.64,23.0,166.98,18.61,1,0,1.67,0.65,1,1,6861.0,9393,-8.34,-0.5675,1.2,-1.47,False,O,▲,9954,▲,X,X,10.18726618705036,0.47719424460431703,10.0,5,74.1,20.9,2.0,0.0,📉 매도세 우위. ⚠️ 단기 급등 조정 주의.⚠️ 단기 급등 조정 주의.,119,1032499,119.0,103.2,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),2,39,20260130,20260130,26.75,24.05,166.98,142.93
099410,동방선기,KOSDAQ,선박 및 보트 건조업,선박 및 보트 건조업,조선·기계·설비,5920,87.0,0.0,ARMED,True,False,False,5920,5290,7170,7887.000000000001,62.1,59.8,63.1,53.1,53.1,55.4,86.30000305175781,0.0,,,ARMED,④ 바닥 반등 시도,29.4,69.63,7.84,-7.74,23.03,1,0.99,1.0,0.2,1.0,0.25,0.06,0.68,63.7,73.5,12.08,15.84,1,0,10.65,13.41,16.54,16.31,11.4,0,0,1.93,0.91,1,1,4718.0,5622,5.3,0.0977,5.08,2.67,False,O,▼,5389,▲,O,X,11.884875,6.459999999999999,3.0,5,51.0,25.2,1.9841269841269842,0.0,🌪️ 에너지 응축 시작 (1일차). 💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.🌪️ 에너지 응축 시작 (1일차). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,121,721120,121.0,72.1,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),4,40,20260130,20260130,26.75,24.05,16.31,-7.74
024850,HLB이노베이션,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,2530,93.81,0.0,WAIT,False,False,True,2530,2025,3540,3894.0000000000005,62.1,60.0,63.0,51.1,51.1,51.2,90.80000305175781,0.0,,,WAIT,② 상승 후 조정,24.02,48.82,2.46,10.74,2.22,0,1.0,1.0,0.0,1.0,0.06,0.07,0.58,57.1,67.7,2.86,65.04,0,0,-5.95,-18.65,6.3,34.79,14.34,1,0,1.26,0.41,1,1,2223.5,2885,-12.33,-0.8915,1.6,-1.81,False,O,▲,3081,▼,X,X,12.97752808988764,9.052359550561798,2.0,5,50.1,5.7,2.0,0.0,📉 매도세 우위. 💸 자금 유입 지속. 💸 자금 유입 지속. ,286,725000,286.0,72.5,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),2,41,20260130,20260130,26.75,24.05,34.79,10.74
047810,한국항공우주,KOSPI,"항공기,우주선 및 부품 제조업","항공기,우주선 및 부품 제조업",기타,168300,1819.79,0.0,ARMED,True,False,False,168300,155800,193300,212630.00000000003,62.0,39.5,71.6,63.4,63.4,59.3,90.5999984741211,0.0,,,ARMED,② 상승 후 조정,44.09,81.36,22.86,28.94,15.39,0,1.0,0.74,0.74,1.0,0.07,1.0,0.37,62.4,55.7,7.31,32.75,0,0,-0.36,3.31,7.95,55.69,37.19,0,0,2.02,0.89,1,1,143030.0,166869,0.86,-0.1866,0.8,-0.94,False,O,▲,170211,▼,X,X,10.18726618705036,0.47719424460431703,10.0,6,69.5,7.2,2.0,0.0,📉 매도세 우위. ⚠️ 단기 급등 조정 주의.⚠️ 단기 급등 조정 주의.,8,1370000,8.0,137.0,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),2,42,20260130,20260130,26.75,24.05,55.69,28.94
090360,로보스타,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,88900,540.46,0.0,WAIT,False,False,True,88900,78900,108800,119680.00000000001,61.9,58.6,63.3,59.0,59.0,61.7,73.30000305175781,0.0,,,WAIT,⑤ 하락 / 약세,11.4,240.61,-10.16,-31.16,194.01,0,0.99,1.0,0.14,1.0,0.11,0.4,0.4,70.7,69.6,9.42,35.1,0,0,-1.66,8.15,11.68,-7.11,16.98,1,0,1.37,0.69,1,1,72150.0,88754,0.16,-0.0476,1.19,1.01,False,O,▲,90862,▲,X,X,11.884875,6.459999999999999,3.0,5,74.1,10.6,1.99,0.0,💸 자금 유입 지속. ⚠️ 단기 급등 조정 주의.💸 자금 유입 지속. ⚠️ 단기 급등 조정 주의.,8,740376,8.0,74.0,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),5,43,20260130,20260130,26.75,24.05,-7.11,-31.16
